SUID,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Degree,degree.layout,Eccentricity,IsSingleNode,Module_Color,name,NeighborhoodConnectivity,NumberOfDirectedEdges,NumberOfUndirectedEdges,PartnerOfMultiEdgedNodePairs,Radiality,selected,SelfLoops,shared.name,Stress,TopologicalCoefficient,SNP
266489,6.80657207,2.77718762540738e-08,0.14691683,0,2,2,17,false,0,DIP-716N|refseq:NP_002086|uniprotkb:P29084,3,2,0,0,0.76773712,false,0,DIP-716N|refseq:NP_002086|uniprotkb:P29084,2,1,No
266490,4.29076425,0.0133393838339636,0.23305871,0.14333333,25,25,14,false,0,DIP-139N|refseq:NP_065390|uniprotkb:P25963,21.6,25,0,0,0.86836943,false,0,DIP-139N|refseq:NP_065390|uniprotkb:P25963,2361756,0.05655172,No
266491,4.66243465,0.0086894805215942,0.21448022,0.14333333,25,25,15,false,0,DIP-24238N|refseq:NP_068810|uniprotkb:Q04206,10.88,25,0,0,0.85350261,false,0,DIP-24238N|refseq:NP_068810|uniprotkb:Q04206,1198356,0.06831169,Yes
266492,5.06472492,0.00154446325295168,0.19744409,0.6,5,5,15,false,0,DIP-460N|uniprotkb:P34932,20.4,5,0,0,0.837411,false,0,DIP-460N|uniprotkb:P34932,320518,0.30149254,Yes
266493,5.02340055,0.000417822865375554,0.19906834,0.52727273,11,11,15,false,0,DIP-301N|refseq:NP_002899|uniprotkb:Q04864,15,11,0,0,0.83906398,false,0,DIP-301N|refseq:NP_002899|uniprotkb:Q04864,83474,0.18872267,No
266494,4.81528504,0.00259474679993075,0.20767203,0.03571429,10,9,15,false,0,DIP-413N|refseq:NP_031381|uniprotkb:P08238,9,9,0,0,0.8473886,false,1,DIP-413N|refseq:NP_031381|uniprotkb:P08238,244938,0.13306452,No
266495,7.79113766,0.00100353674844096,0.12835096,0.2,7,6,18,false,0,DIP-173N|refseq:NP_000197|uniprotkb:P31785,2.8,6,0,0,0.72835449,false,1,DIP-173N|refseq:NP_000197|uniprotkb:P31785,224450,0.34285714,No
266496,7.79213343,1.66631257524443e-07,0.12833456,0.66666667,3,3,18,false,0,DIP-475N|refseq:NP_000577|uniprotkb:P60568,4,3,0,0,0.72831466,false,0,DIP-475N|refseq:NP_000577|uniprotkb:P60568,8,0.57142857,No
266497,7.7931292,0,0.12831816,1,2,2,18,false,0,DIP-1080N|refseq:NP_000408|uniprotkb:P01589,4,2,0,0,0.72827483,false,0,DIP-1080N|refseq:NP_000408|uniprotkb:P01589,0,0.8,No
266498,6.79362708,0.00267251542380577,0.14719678,0.3,5,5,17,false,0,DIP-43N|refseq:NP_000869|uniprotkb:P14784,3.8,5,0,0,0.76825492,false,0,DIP-43N|refseq:NP_000869|uniprotkb:P14784,598432,0.3,No
266499,6.95170525,0.000334595565109081,0.1438496,0,2,2,16,false,0,DIP-412N|refseq:NP_001531|uniprotkb:P04792,2.5,2,0,0,0.76193179,false,0,DIP-412N|refseq:NP_001531|uniprotkb:P04792,23298,0.5,No
266500,7.95145631,0,0.12576313,0,1,1,17,false,0,DIP-377N|uniprotkb:P00488,2,1,0,0,0.72194175,false,0,DIP-377N|uniprotkb:P00488,0,0,No
266501,4.8506348,0.00345602585884758,0.20615858,0,9,9,15,false,0,DIP-576N|uniprotkb:P04150,8.55555556,9,0,0,0.84597461,false,0,DIP-576N|uniprotkb:P04150,445388,0.12592593,No
266502,4.31366692,0.0194129134022482,0.23182133,0.03076923,28,27,14,false,0,DIP-27595N|refseq:NP_005339|uniprotkb:P07900,13.5,27,0,0,0.86745332,false,1,DIP-27595N|refseq:NP_005339|uniprotkb:P07900,3115514,0.05077531,No
266503,4.87478218,0.00037233032817741,0.20513737,0.33333333,3,3,15,false,0,DIP-946N|refseq:NP_001612|uniprotkb:P35869,30.66666667,3,0,0,0.84500871,false,0,DIP-946N|refseq:NP_001612|uniprotkb:P35869,58698,0.35271318,No
266504,6.06099079,0.000162662987660684,0.16498953,0,2,2,15,false,0,DIP-308N|uniprotkb:P15104,10.5,2,0,0,0.79756037,false,0,DIP-308N|uniprotkb:P15104,18666,0.5,No
266505,4.0450585,0.0418052020974259,0.24721521,0.01829268,41,41,14,false,0,DIP-122N|uniprotkb:P35222,13.34146341,41,0,0,0.87819766,false,0,DIP-122N|uniprotkb:P35222,6329092,0.02855443,No
266506,4.85262634,0.00227304327510543,0.20607398,0.17777778,12,11,15,false,0,DIP-515N|refseq:NP_001894|uniprotkb:P35221,12.2,11,0,0,0.84589495,false,1,DIP-515N|refseq:NP_001894|uniprotkb:P35221,438920,0.12903226,No
266507,6.54493403,0.000948865645843618,0.15278993,0.2,6,6,16,false,5,DIP-265N|refseq:NP_057535|uniprotkb:P53618,3,6,0,0,0.77820264,false,0,DIP-265N|refseq:NP_057535|uniprotkb:P53618,100354,0.26666667,No
266508,7.54468509,0,0.13254364,0,1,1,17,false,5,DIP-692N|uniprotkb:P15829,6,1,0,0,0.7382126,false,0,DIP-692N|uniprotkb:P15829,0,0,No
266509,5.58302216,0.00627911612429167,0.17911446,0.04761905,9,8,16,false,0,DIP-304N|refseq:NP_000203|uniprotkb:P05106,6.85714286,8,0,0,0.81667911,false,1,DIP-304N|refseq:NP_000203|uniprotkb:P05106,648188,0.15750916,No
266510,5.61862086,0,0.17797962,1,2,2,16,false,0,DIP-68N|uniprotkb:P08514,12.5,2,0,0,0.81525517,false,0,DIP-68N|uniprotkb:P08514,0,0.54347826,No
266511,4.93178989,0.00668173656132538,0.20276614,0.03571429,8,8,15,false,0,DIP-100N|refseq:NP_877963|uniprotkb:P19174,9.375,8,0,0,0.8427284,false,0,DIP-100N|refseq:NP_877963|uniprotkb:P19174,939864,0.1391129,No
266512,5.94448593,0,0.16822312,0,1,1,16,false,0,DIP-298N|uniprotkb:Q7M022,25,1,0,0,0.80222056,false,0,DIP-298N|uniprotkb:Q7M022,0,0,No
266513,4.94473488,0.00622033316383744,0.20223531,0.03666667,25,25,15,false,0,DIP-430N|refseq:NP_001914|uniprotkb:Q16531,4.88,25,0,0,0.8422106,false,0,DIP-430N|refseq:NP_001914|uniprotkb:Q16531,1053894,0.05365854,No
266514,1,0,1,0,1,1,1,false,-1,DIP-101N|refseq:NP_002429|uniprotkb:P22897,1,1,0,0,1,false,0,DIP-101N|refseq:NP_002429|uniprotkb:P22897,0,0,No
266515,1,0,1,0,1,1,1,false,-1,DIP-490N|uniprotkb:Q01694,1,1,0,0,1,false,0,DIP-490N|uniprotkb:Q01694,0,0,No
266516,5.56260891,0.000549379191475004,0.17977176,0.33333333,3,3,15,false,0,DIP-640N|uniprotkb:P17480,13.66666667,3,0,0,0.81749564,false,0,DIP-640N|uniprotkb:P17480,56894,0.35087719,No
266517,4.82723425,0,0.20715796,0,1,1,14,false,0,DIP-1044N|refseq:NP_000452,84,1,0,0,0.84691063,false,0,DIP-1044N|refseq:NP_000452,0,0,No
266518,7.92556634,0.00133738247289118,0.12617395,0,2,2,17,false,0,DIP-47N|refseq:NP_000407|uniprotkb:P15260,3,2,0,0,0.72297735,false,0,DIP-47N|refseq:NP_000407|uniprotkb:P15260,98208,0.5,No
266519,8.06596963,0,0.12397766,0,1,1,18,false,0,DIP-162N|refseq:NP_000556|uniprotkb:P08887,4,1,0,0,0.71736121,false,0,DIP-162N|refseq:NP_000556|uniprotkb:P08887,0,0,No
266520,7.06621857,0.0006691078145894,0.14151841,0.16666667,6,5,17,false,0,DIP-482N|refseq:NP_000591|uniprotkb:P05231,3.25,5,0,0,0.75735126,false,1,DIP-482N|refseq:NP_000591|uniprotkb:P05231,56606,0.30555556,No
266521,5.88349515,0,0.169967,0,1,1,16,false,0,DIP-679N|uniprotkb:Q28685,17,1,0,0,0.80466019,false,0,DIP-679N|uniprotkb:Q28685,0,0,No
266522,6.8879761,0.000685525064505745,0.14518053,0,3,3,17,false,0,DIP-181N|uniprotkb:P30409,4.33333333,3,0,0,0.76448096,false,0,DIP-181N|uniprotkb:P30409,57418,0.33333333,No
266523,6.13866069,0.000750264841042667,0.16290198,0,2,2,16,false,0,DIP-140N|refseq:NP_002195|uniprotkb:P26006,5.5,2,0,0,0.79445357,false,0,DIP-140N|refseq:NP_002195|uniprotkb:P26006,62562,0.5,No
266524,6.643764,0.000334595565109081,0.15051709,0,2,2,16,false,0,DIP-42N|refseq:NP_001886|uniprotkb:P19138,4.5,2,0,0,0.77424944,false,0,DIP-42N|refseq:NP_001886|uniprotkb:P19138,52480,0.5,No
266525,5.64451083,0.000799751945991887,0.17716327,0.35714286,10,9,15,false,0,DIP-131N|refseq:NP_001311|uniprotkb:P67870,9.25,9,0,0,0.81421957,false,1,DIP-131N|refseq:NP_001311|uniprotkb:P67870,134342,0.19414894,No
266526,5.80184217,0,0.17235905,0,1,1,15,false,0,DIP-668N|uniprotkb:P28827,10,1,0,0,0.80792631,false,0,DIP-668N|uniprotkb:P28827,0,0,No
266527,4.80209111,0.00252071744550663,0.20824261,0.15555556,12,11,14,false,0,DIP-477N|refseq:NP_004351|uniprotkb:P12830,9.4,11,0,0,0.84791636,false,1,DIP-477N|refseq:NP_004351|uniprotkb:P12830,433084,0.12816901,No
266528,6.26014439,0.000816031615109017,0.15974072,0,4,4,16,false,0,DIP-385N|uniprotkb:P02675,6.75,4,0,0,0.78959422,false,0,DIP-385N|uniprotkb:P02675,69248,0.26136364,No
266529,6.80358476,0.000141950964210814,0.14698134,0,4,3,16,false,0,DIP-1083N|refseq:NP_000362|uniprotkb:P02766,7,3,0,0,0.76785661,false,1,DIP-1083N|refseq:NP_000362|uniprotkb:P02766,9156,0.5,No
266530,5.90341051,0,0.16939361,0,1,1,16,false,0,DIP-505N|uniprotkb:Q13487,22,1,0,0,0.80386358,false,0,DIP-505N|uniprotkb:Q13487,0,0,No
266531,5.90341051,0,0.16939361,0,1,1,16,false,0,DIP-504N|refseq:NP_003073|uniprotkb:Q16533,22,1,0,0,0.80386358,false,0,DIP-504N|refseq:NP_003073|uniprotkb:Q16533,0,0,No
266532,6.35374658,7.41219064373421e-05,0.15738745,0,2,2,16,false,0,DIP-193N|refseq:NP_000115|uniprotkb:Q03468,4.5,2,0,0,0.78585014,false,0,DIP-193N|refseq:NP_000115|uniprotkb:Q03468,18918,0.58333333,No
266533,7.06796117,6.51948422399175e-07,0.14148352,0,2,2,17,false,0,DIP-291N|refseq:NP_000073|uniprotkb:Q13216,5,2,0,0,0.75728155,false,0,DIP-291N|refseq:NP_000073|uniprotkb:Q13216,268,0.57142857,Yes
266534,5.3544934,0.000843137543216405,0.18675903,0.33333333,7,7,15,false,0,DIP-750N|refseq:NP_000114|uniprotkb:P28715,8.85714286,7,0,0,0.82582026,false,0,DIP-750N|refseq:NP_000114|uniprotkb:P28715,160840,0.25630252,No
266535,6.06870799,0.000315192797732615,0.16477972,0.57142857,8,8,16,false,0,DIP-786N|uniprotkb:Q13888,6.625,8,0,0,0.79725168,false,0,DIP-786N|uniprotkb:Q13888,81646,0.40625,No
266536,5.24122479,0.00141647794444315,0.1907951,0.33333333,10,10,15,false,0,DIP-708N|refseq:NP_005307|uniprotkb:P32780,8.6,10,0,0,0.83035101,false,0,DIP-708N|refseq:NP_005307|uniprotkb:P32780,319528,0.17142857,No
266537,5.89668907,0.000160399070136347,0.16958669,0.60714286,8,8,16,false,0,DIP-644N|refseq:NP_000391|uniprotkb:P18074,7.25,8,0,0,0.80413244,false,0,DIP-644N|refseq:NP_000391|uniprotkb:P18074,53616,0.32954545,No
266538,6.57779437,0,0.15202664,0,1,1,17,false,0,DIP-927N|uniprotkb:P49870,15,1,0,0,0.77688823,false,0,DIP-927N|uniprotkb:P49870,0,0,No
266539,6.57779437,0,0.15202664,0,1,1,17,false,0,DIP-929N|uniprotkb:P49869,15,1,0,0,0.77688823,false,0,DIP-929N|uniprotkb:P49869,0,0,No
266540,6.12198158,0.00133738247289118,0.1633458,0,2,2,16,false,0,DIP-224N|uniprotkb:P08575,4,2,0,0,0.79512074,false,0,DIP-224N|uniprotkb:P08575,144840,0.5,No
266541,7.12023898,0.00100345343281219,0.14044472,0,3,3,17,false,0,DIP-351N|uniprotkb:P27487,1.66666667,3,0,0,0.75519044,false,0,DIP-351N|uniprotkb:P27487,108640,0.33333333,No
266542,7.51058003,2.94531744677241e-05,0.13314551,0,3,3,17,false,1,DIP-203N|uniprotkb:P30671,7,3,0,0,0.7395768,false,0,DIP-203N|uniprotkb:P30671,6518,0.75,No
266543,7.51058003,2.94531744677241e-05,0.13314551,0,3,3,17,false,1,DIP-324N|refseq:NP_777236|uniprotkb:P63217,7,3,0,0,0.7395768,false,0,DIP-324N|refseq:NP_777236|uniprotkb:P63217,6518,0.75,No
266544,7.51058003,2.94531744677241e-05,0.13314551,0,3,3,17,false,1,DIP-494N|refseq:NP_034447|uniprotkb:P50153,7,3,0,0,0.7395768,false,0,DIP-494N|refseq:NP_034447|uniprotkb:P50153,6518,0.75,Yes
266545,7.51058003,2.94531744677241e-05,0.13314551,0,3,3,17,false,1,DIP-587N|refseq:NP_776498|uniprotkb:P63214,7,3,0,0,0.7395768,false,0,DIP-587N|refseq:NP_776498|uniprotkb:P63214,6518,0.75,No
266546,6.20288773,0.00193377775876845,0.16121523,0,5,5,16,false,1,DIP-586N|refseq:NP_776497|uniprotkb:P63212,5.8,5,0,0,0.79188449,false,0,DIP-586N|refseq:NP_776497|uniprotkb:P63212,329312,0.34285714,No
266547,8.50933532,0,0.11751799,0,1,1,18,false,1,DIP-604N|uniprotkb:P29387,5,1,0,0,0.69962659,false,0,DIP-604N|uniprotkb:P29387,0,0,No
266548,7.19815783,0.00087839004187867,0.13892443,0.03571429,8,8,17,false,1,DIP-599N|refseq:NP_002065|uniprotkb:P62873,3.25,8,0,0,0.75207369,false,0,DIP-599N|refseq:NP_002065|uniprotkb:P62873,140776,0.3125,No
266549,9.11924322,0,0.10965822,0,1,1,19,false,0,DIP-440N|uniprotkb:P47745,2,1,0,0,0.67523027,false,0,DIP-440N|uniprotkb:P47745,0,0,No
266550,8.11949216,0.000334595565109081,0.12316041,0,2,2,18,false,0,DIP-371N|uniprotkb:P00813,2,2,0,0,0.71522031,false,0,DIP-371N|uniprotkb:P00813,36216,0.5,No
266551,5.88349515,0,0.169967,0,1,1,16,false,0,DIP-271N|refseq:NP_035498|uniprotkb:P98083,17,1,0,0,0.80466019,false,0,DIP-271N|refseq:NP_035498|uniprotkb:P98083,0,0,No
266552,4.7450834,0.00638490312768006,0.21074445,0.1991342,24,23,15,false,0,DIP-106N|refseq:NP_003989|uniprotkb:P19838,12.09090909,23,0,0,0.85019666,false,1,DIP-106N|refseq:NP_003989|uniprotkb:P19838,1036458,0.08063512,No
266553,8.83196415,0,0.1132251,0,1,1,19,false,0,DIP-635N|refseq:NP_006131|uniprotkb:P15509,3,1,0,0,0.68672143,false,0,DIP-635N|refseq:NP_006131|uniprotkb:P15509,0,0,No
266554,7.83420463,0.000334595565109081,0.12764538,0,2,2,18,false,0,DIP-6N|refseq:NP_000579|uniprotkb:P08700,2.5,2,0,0,0.72663181,false,0,DIP-6N|refseq:NP_000579|uniprotkb:P08700,74924,0.5,No
266555,7.83420463,0.000334595565109081,0.12764538,0,2,2,18,false,0,DIP-28N|refseq:NP_000870|uniprotkb:P05113,2.5,2,0,0,0.72663181,false,0,DIP-28N|refseq:NP_000870|uniprotkb:P05113,74924,0.5,No
266556,6.90141897,0,0.14489774,0,1,1,17,false,0,DIP-198N|refseq:NP_032080|uniprotkb:P39688,7,1,0,0,0.76394324,false,0,DIP-198N|refseq:NP_032080|uniprotkb:P39688,0,0,No
266557,5.09658949,0.00031063166508315,0.19620964,0.1,5,5,15,false,0,DIP-1052N|refseq:NP_002220|uniprotkb:P17275,9.4,5,0,0,0.83613642,false,0,DIP-1052N|refseq:NP_002220|uniprotkb:P17275,49964,0.23157895,No
266558,5.81055514,7.10743404268066e-05,0.1721006,0,4,4,16,false,0,DIP-442N|uniprotkb:P42227,6.5,4,0,0,0.80757779,false,0,DIP-442N|uniprotkb:P42227,9398,0.275,No
266559,7.3811302,0.00200507392179162,0.13548061,0,4,3,17,false,1,DIP-630N|refseq:NP_000154|uniprotkb:P10912,3,3,0,0,0.74475479,false,1,DIP-630N|refseq:NP_000154|uniprotkb:P10912,365712,0.5,No
266560,5.82125965,0.00252750801459599,0.17178413,0.07142857,8,8,16,false,1,DIP-1058N|refseq:NP_002515|uniprotkb:P01111,6.625,8,0,0,0.80714961,false,0,DIP-1058N|refseq:NP_002515|uniprotkb:P01111,433650,0.16216216,No
266561,6.79362708,0.00234858187947918,0.14719678,0.2,6,6,17,false,0,DIP-57N|refseq:NP_000620|uniprotkb:P17181,3.66666667,6,0,0,0.76825492,false,0,DIP-57N|refseq:NP_000620|uniprotkb:P17181,555030,0.27777778,No
266562,6.62733383,0.000287049607634623,0.15089024,0,3,3,17,false,0,DIP-1062N|refseq:NP_003322|uniprotkb:P29597,7,3,0,0,0.77490665,false,0,DIP-1062N|refseq:NP_003322|uniprotkb:P29597,48218,0.375,No
266563,7.06870799,0,0.14146857,0,1,1,17,false,0,DIP-491N|refseq:NP_113702|uniprotkb:Q62689,8,1,0,0,0.75725168,false,0,DIP-491N|refseq:NP_113702|uniprotkb:Q62689,0,0,No
266564,6.06895693,0.0048291927602504,0.16477296,0.03571429,10,9,16,false,0,DIP-95N|uniprotkb:P40189,3.375,9,0,0,0.79724172,false,1,DIP-95N|uniprotkb:P40189,458926,0.15441176,No
266565,5.7978591,0.0071459495396188,0.17247746,0,6,6,16,false,0,DIP-133N|uniprotkb:P23458,7.33333333,6,0,0,0.80808564,false,0,DIP-133N|uniprotkb:P23458,1458880,0.17592593,No
266566,7.35275081,0,0.13600352,0,1,1,17,false,0,DIP-66N|refseq:NP_058738|uniprotkb:P20651,4,1,0,0,0.74588997,false,0,DIP-66N|refseq:NP_058738|uniprotkb:P20651,0,0,No
266567,6.19417476,3.32538131486892e-05,0.16144201,0,2,2,16,false,0,DIP-577N|uniprotkb:P11137,3.5,2,0,0,0.79223301,false,0,DIP-577N|uniprotkb:P11137,2508,0.5,No
266568,5.55314912,0.00019509800412431,0.180078,0,2,2,15,false,0,DIP-547N|refseq:NP_777074|uniprotkb:P31322,9.5,2,0,0,0.81787404,false,0,DIP-547N|refseq:NP_777074|uniprotkb:P31322,19130,0.5,No
266569,7.31192432,0,0.1367629,0,1,1,17,false,10,DIP-172N|refseq:NP_776661|uniprotkb:P24275,3,1,0,0,0.74752303,false,0,DIP-172N|refseq:NP_776661|uniprotkb:P24275,0,0,No
266570,6.31217326,0.000334595565109081,0.15842404,0.33333333,5,4,16,false,10,DIP-554N|refseq:NP_002727|uniprotkb:P31323,6,4,0,0,0.78751307,false,1,DIP-554N|refseq:NP_002727|uniprotkb:P31323,27588,0.37777778,No
266571,6.47025143,0.000334595565109081,0.1545535,0,2,2,16,false,0,DIP-180N|uniprotkb:Q12802,3,2,0,0,0.78118994,false,0,DIP-180N|uniprotkb:Q12802,22522,0.5,No
266572,7.47000249,0,0.13386876,0,1,1,17,false,0,DIP-555N|uniprotkb:P12368,2,1,0,0,0.7411999,false,0,DIP-555N|uniprotkb:P12368,0,0,No
266573,7.35275081,0,0.13600352,0,1,1,17,false,0,DIP-531N|refseq:NP_002728|uniprotkb:P17252,4,1,0,0,0.74588997,false,0,DIP-531N|refseq:NP_002728|uniprotkb:P17252,0,0,No
266574,6.35299975,0.00080384458618675,0.15740596,0,4,4,16,false,0,DIP-186N|uniprotkb:P24588,3.5,4,0,0,0.78588001,false,0,DIP-186N|uniprotkb:P24588,60862,0.25,No
266575,10.77794374,0.000910092770510008,0.09278208,0.13333333,6,6,20,false,7,DIP-252N|refseq:NP_031586|uniprotkb:P36898,4,6,0,0,0.60888225,false,0,DIP-252N|refseq:NP_031586|uniprotkb:P36898,691688,0.23333333,No
266576,10.78093104,0.000668299652990406,0.09275637,0.16666667,4,4,20,false,7,DIP-427N|refseq:NP_004293|uniprotkb:P36896,3.25,4,0,0,0.60876276,false,0,DIP-427N|refseq:NP_004293|uniprotkb:P36896,384154,0.30555556,No
266577,10.78317152,0,0.09273709,1,2,2,20,false,7,DIP-212N|uniprotkb:Q04771,4.5,2,0,0,0.60867314,false,0,DIP-212N|uniprotkb:Q04771,0,0.64285714,No
266578,9.78366941,0.00636584586285239,0.10221114,0.0952381,9,8,19,false,7,DIP-520N|refseq:NP_001607|uniprotkb:P27037,4.57142857,8,0,0,0.64865322,false,1,DIP-520N|refseq:NP_001607|uniprotkb:P27037,4608850,0.18831169,No
266579,6.29250685,0.000858059809274183,0.15891918,0,4,4,16,false,0,DIP-457N|uniprotkb:P27824,3,4,0,0,0.78829973,false,0,DIP-457N|uniprotkb:P27824,58268,0.25,No
266580,7.13069455,8.76114357239602e-05,0.14023879,0,2,2,17,false,0,DIP-23N|refseq:NP_006507|uniprotkb:P11166,3.5,2,0,0,0.75477222,false,0,DIP-23N|refseq:NP_006507|uniprotkb:P11166,4296,0.5,No
266581,4.23126711,0.011776891773863,0.23633582,0.05882353,18,18,14,false,0,DIP-5961N|refseq:NP_002219|uniprotkb:P05412,22.44444444,18,0,0,0.87074932,false,0,DIP-5961N|refseq:NP_002219|uniprotkb:P05412,1989530,0.06265783,No
266582,5.80756784,0,0.17218912,1,2,2,16,false,0,DIP-178N|refseq:NP_001750|uniprotkb:P30279,8,2,0,0,0.80769729,false,0,DIP-178N|refseq:NP_001750|uniprotkb:P30279,0,0.57142857,No
266583,5.02340055,0.00102741317313771,0.19906834,0,6,6,15,false,0,DIP-687N|refseq:NP_001250|uniprotkb:Q00534,9.66666667,6,0,0,0.83906398,false,0,DIP-687N|refseq:NP_001250|uniprotkb:Q00534,132480,0.17687075,No
266584,5.72043814,2.34190328610161e-05,0.17481178,0.33333333,3,3,16,false,0,DIP-453N|uniprotkb:Q96TE0,7,3,0,0,0.81118247,false,0,DIP-453N|uniprotkb:Q96TE0,3054,0.44444444,No
266585,4.84416231,0.00251232351523936,0.20643404,0.02564103,13,13,15,false,0,DIP-875N|refseq:NP_000066|uniprotkb:P11802,7.84615385,13,0,0,0.84623351,false,0,DIP-875N|refseq:NP_000066|uniprotkb:P11802,717586,0.11727617,No
266586,4.95444361,0.00293306996623828,0.20183901,0.07352941,17,17,15,false,0,DIP-161N|refseq:NP_001789|uniprotkb:P24941,6.47058824,17,0,0,0.84182226,false,0,DIP-161N|refseq:NP_001789|uniprotkb:P24941,943972,0.09582543,No
266587,5.06596963,0.0012480189563172,0.19739558,0.0952381,7,7,15,false,0,DIP-102N|refseq:NP_001817|uniprotkb:P61024,7.71428571,7,0,0,0.83736121,false,0,DIP-102N|refseq:NP_001817|uniprotkb:P61024,124140,0.19305019,No
266588,4.21807319,0.0206366734425067,0.23707507,0.05494505,14,14,14,false,0,DIP-123N|refseq:NP_444284|uniprotkb:P24385,29.92857143,14,0,0,0.87127707,false,0,DIP-123N|refseq:NP_444284|uniprotkb:P24385,3506898,0.08021077,No
266589,4.79063978,0.00181205745301446,0.20874039,0.11111111,10,10,14,false,0,DIP-638N|refseq:NP_001228|uniprotkb:P20248,12.3,10,0,0,0.84837441,false,0,DIP-638N|refseq:NP_001228|uniprotkb:P20248,366940,0.13563218,No
266590,4.51282051,0.0101732266667689,0.22159091,0.02614379,18,18,14,false,0,DIP-1059N|uniprotkb:P12931,10,18,0,0,0.85948718,false,0,DIP-1059N|uniprotkb:P12931,1475596,0.06714628,No
266591,6.01443864,0,0.16626656,0,1,1,16,false,0,DIP-159N|refseq:NP_002470|uniprotkb:P15173,12,1,0,0,0.79942245,false,0,DIP-159N|refseq:NP_002470|uniprotkb:P15173,0,0,No
266592,5.9579288,0.000588501395177941,0.16784356,0.33333333,4,4,15,false,0,DIP-424N|refseq:NP_002264|uniprotkb:P05787,10,4,0,0,0.80168285,false,0,DIP-424N|refseq:NP_002264|uniprotkb:P05787,93988,0.29545455,No
266593,6.41175006,0,0.15596366,0,1,1,16,false,0,DIP-112N|refseq:NP_056623|uniprotkb:Q64507,9,1,0,0,0.78353,false,0,DIP-112N|refseq:NP_056623|uniprotkb:Q64507,0,0,No
266594,6.41175006,0,0.15596366,0,1,1,16,false,0,DIP-256N|refseq:NP_034173|uniprotkb:P31001,9,1,0,0,0.78353,false,0,DIP-256N|refseq:NP_034173|uniprotkb:P31001,0,0,No
266595,5.6111526,0.000969278351281839,0.1782165,0,4,4,15,false,0,DIP-1056N|uniprotkb:P07948,8.75,4,0,0,0.8155539,false,0,DIP-1056N|uniprotkb:P07948,122492,0.25833333,No
266596,6.40253921,0.000334595565109081,0.15618803,0,2,2,16,false,0,DIP-103N|uniprotkb:Q96Q89,4,2,0,0,0.78389843,false,0,DIP-103N|uniprotkb:Q96Q89,27512,0.5,No
266597,7.40229027,0,0.13509332,0,1,1,17,false,0,DIP-176N|uniprotkb:P30309,2,1,0,0,0.74390839,false,0,DIP-176N|uniprotkb:P30309,0,0,No
266598,5.57754543,2.78732089333421e-05,0.17929034,0.3,5,5,16,false,0,DIP-148N|uniprotkb:P28749,9.8,5,0,0,0.81689818,false,0,DIP-148N|uniprotkb:P28749,8822,0.3,No
266599,5.80731889,0.000167256124740159,0.1721965,0.33333333,3,3,16,false,0,DIP-13N|refseq:NP_010177|uniprotkb:P07269,11.66666667,3,0,0,0.80770724,false,0,DIP-13N|refseq:NP_010177|uniprotkb:P07269,44640,0.37777778,No
266600,6.03609659,0.00147621841552893,0.16566998,0,4,4,16,false,0,DIP-67N|refseq:NP_002194|uniprotkb:P17301,5.5,4,0,0,0.79855614,false,0,DIP-67N|refseq:NP_002194|uniprotkb:P17301,176226,0.26470588,No
266601,7.83221309,0.00167164477548521,0.12767783,0,3,3,18,false,0,DIP-386N|refseq:NP_000749|uniprotkb:P04141,2.66666667,3,0,0,0.72671148,false,0,DIP-386N|refseq:NP_000749|uniprotkb:P04141,374588,0.33333333,No
266602,6.83495146,0.00334079008210755,0.14630682,0,4,4,17,false,0,DIP-127N|refseq:NP_000386|uniprotkb:P32927,4,4,0,0,0.76660194,false,0,DIP-127N|refseq:NP_000386|uniprotkb:P32927,749116,0.25,No
266603,6.38436644,0.00298894537461531,0.15663261,0.16666667,4,4,16,false,1,DIP-320N|uniprotkb:Q62120,11.75,4,0,0,0.78462534,false,0,DIP-320N|uniprotkb:Q62120,473288,0.26785714,No
266604,4.57430919,0.00550992424460782,0.21861224,0.03676471,17,17,14,false,0,DIP-35N|uniprotkb:P06493,10.29411765,17,0,0,0.85702763,false,0,DIP-35N|uniprotkb:P06493,1063398,0.07341884,No
266605,5.54568086,5.21740152603412e-05,0.18032051,0,3,3,15,false,0,DIP-245N|refseq:NP_005183|uniprotkb:Q16667,12.33333333,3,0,0,0.81817277,false,0,DIP-245N|refseq:NP_005183|uniprotkb:Q16667,12518,0.45333333,No
266606,5.29474732,0.00161997600663833,0.18886643,0,8,8,15,false,0,DIP-211N|uniprotkb:P08107,5.625,8,0,0,0.82821011,false,0,DIP-211N|uniprotkb:P08107,179642,0.12847222,No
266607,7.54966393,1.89204707687431e-05,0.13245623,0,2,2,18,false,0,DIP-206N|uniprotkb:P56199,5.5,2,0,0,0.73801344,false,0,DIP-206N|uniprotkb:P56199,2860,0.5625,No
266608,6.55041075,0.00182621261911145,0.15266218,0,9,9,17,false,0,DIP-312N|uniprotkb:P05556,3.11111111,9,0,0,0.77798357,false,0,DIP-312N|uniprotkb:P05556,225010,0.13194444,No
266609,5.73213841,0.000474239452553623,0.17445496,0.42222222,10,10,16,false,0,DIP-83N|refseq:NP_000113|uniprotkb:P19447,8.9,10,0,0,0.81071446,false,0,DIP-83N|refseq:NP_000113|uniprotkb:P19447,93954,0.1745098,No
